gene,logP
d_sym_1774,-0.9035485399083997
d_sym_1776,-7.866539263668928e-4
d_sym_1783,-0.0843952703445471
d_sym_1785,0.519700413917968
d_sym_1786,5.310510653175016
d_sym_1791,-1.5596360174766422
d_sym_1792,-1.6108365940824083
d_sym_1794,0.4091502650015101
d_sym_1795,0.09578913553397522
d_sym_1799,-0.6497619313729756
d_sym_1800,0.012000066079671043
d_sym_1810,0.05063466465696437
d_sym_1818,-0.9016211561424745
d_sym_1822,-2.0065674251414443
d_sym_1827,-1.6064847987429274
d_sym_1828,1.269373260219795
d_sym_1830,0.0218509974318429
d_sym_1834,0.4115167590732546
d_sym_1846,0.1108764576358847
d_sym_1854,-0.47157196059701934
d_sym_1859,-1.8503060463999204
d_sym_1866,3.0050543138642034
d_sym_1873,-4.481427206535831
d_sym_1875,-0.10962117426142011
d_sym_1883,-0.20535971087097415
d_sym_1897,-0.6781165159530222
d_sym_1917,0.1600524609687282
d_sym_1921,0.7066996756156284
d_sym_1926,-1.3911443725040213
d_sym_1928,-0.8375218776976752
d_sym_1932,-1.390710139321243
d_sym_1945,-1.0858868494802238
d_sym_1946,-0.600159348763019
d_sym_1963,2.6115141837654092
d_sym_1965,4.935236534500712
d_sym_1966,0.2900975331975749
d_sym_1968,2.6688577309140635
d_sym_1972,2.3726901309944632
d_sym_1973,-2.0729438037004964
d_sym_1992,-0.09103319633826898
d_sym_1995,1.7496379363384125
d_sym_1997,-0.639025273948164
d_sym_2012,-1.1934584075646262
d_sym_2021,2.581700090671491
d_sym_2023,0.2302220297732229
d_sym_2027,-0.844954505257473
d_sym_2040,-0.6033562400789183
d_sym_2043,0.7699664796246071
d_sym_2044,-0.03790297798850816
d_sym_2060,-2.439961899108329
d_sym_2065,-0.39227224370071845
d_sym_2073,-2.079659058984555
d_sym_2079,0.7504275898783488
d_sym_2081,-0.8952708161210879
d_sym_2083,0.38364708465088543
d_sym_2086,2.050147415189369
d_sym_2093,-1.0369655534663664
d_sym_2119,1.2697053185058882
d_sym_2121,-1.2477142202909677
d_sym_2131,0.3294924191610565
d_sym_2134,-2.3499180310481904
d_sym_2137,-0.5985135849819112
d_sym_2146,0.6814855247319669
d_sym_2150,-1.5740761307251612
d_sym_2152,1.6943143247577261
d_sym_2153,0.4037716712116371
d_sym_2154,2.395494285534158
d_sym_2159,-0.5601265041420379
d_sym_2164,-1.0754704506202228
d_sym_2169,-0.451238818486965
d_sym_2174,-0.29849561985445805
d_sym_2180,-1.939989744947807
d_sym_2181,-1.8046026035024858
d_sym_2183,0.29018871425804627
d_sym_2191,2.5262387300997107
d_sym_2192,0.24967191127619878
d_sym_2202,-1.3174154662888353
d_sym_2222,-3.771554790844742
d_sym_2229,-0.329889843282171
d_sym_2250,-2.222711482647808
d_sym_2268,-0.7777595983861186
d_sym_2270,0.12214515545633904
d_sym_2276,-1.6300149605983556
d_sym_2285,-1.83708176083988
d_sym_2300,-0.16097041869268403
d_sym_2305,-0.4282073500416053
d_sym_2314,0.7985103410065323
d_sym_2316,1.631786340560155
d_sym_2323,-1.2682404074729177
d_sym_2326,-0.777964752107545
d_sym_2329,-2.9363097956892883
d_sym_2336,0.613808392460089
d_sym_2341,-2.5102196150170566
d_sym_2346,-2.0893033529324616
d_sym_2349,-0.21508106145261244
d_sym_2353,0.5280815767688989
d_sym_2367,-0.07392259370936652
d_sym_2368,0.6724900468148398
d_sym_2369,-0.386335440922547
d_sym_2370,0.6984577505291355
d_sym_2372,-0.3777422656135817
d_sym_2377,-0.6229475731246608
d_sym_2379,7.628022102838163
d_sym_2385,0.7611190178417389
d_sym_2386,-0.8993787741540391
d_sym_2391,-0.08307072276536705
d_sym_2394,-1.239646650801827
d_sym_2408,-1.6158391324767898
d_sym_2413,-0.3042043037729118
d_sym_2415,2.9085033485910428
d_sym_2417,2.4565448073918477
d_sym_2425,-1.8366020878720724
d_sym_2438,0.8270709613363864
d_sym_2439,0.03273640421265468
d_sym_2445,-1.9855843235401065
d_sym_2455,0.6933852716050678
d_sym_2458,-2.289215895976813
d_sym_2472,-1.171450449813155
d_sym_2475,-0.30941147444019157
d_sym_2476,-1.376505087221485
d_sym_2480,-1.0657514931446284
d_sym_2482,-0.11022285503857385
d_sym_2484,-0.9580933630627658
d_sym_2492,0.049488790955149575
d_sym_2498,0.17621137098036688
d_sym_2499,0.10324524105212733
d_sym_2501,0.5094841055825964
d_sym_2502,2.3724197412894443
d_sym_2516,-0.0804234829600272
d_sym_2521,1.0239661784287213
d_sym_2522,-1.5952374817440746
d_sym_2524,-0.24897226403817627
d_sym_2529,-0.11833794167557622
d_sym_2531,-1.1245487467636486
d_sym_2541,-2.884765146078202
d_sym_2543,-3.2593887818041605
d_sym_2548,-1.115340824518971
d_sym_2552,-3.2704468251788112
d_sym_2557,0.05062439517872202
d_sym_2566,1.8046333572073943
d_sym_2571,-0.29939078324499685
d_sym_2578,1.6095411034436662
d_sym_2590,-1.8094586608081642
d_sym_2595,-0.49657522969139967
d_sym_2604,-2.856318584859296
d_sym_2607,-0.10913395627233106
d_sym_2612,-1.1784920067454363
d_sym_2629,0.06115550647985911
d_sym_2630,-1.7333179730819857
d_sym_2638,1.623670849758574
d_sym_2651,0.6518599181643676
d_sym_2652,-0.7156086804768529
d_sym_2661,0.7424470880967211
d_sym_2663,-1.3334504039893078
d_sym_2665,0.23650247568292998
d_sym_2676,-0.3756032845851506
d_sym_2678,-0.7313007208293577
d_sym_2680,1.1999448571908307
d_sym_2688,-1.715895026431022
d_sym_2694,-0.022970876031431477
d_sym_2696,0.5212500907339761
d_sym_2704,-2.7628632304255754
d_sym_2705,0.05351635181829635
d_sym_2707,1.0463024508143142
d_sym_2712,0.4325240125011525
d_sym_2718,-0.17562337699247307
d_sym_2727,-3.170013750210905
d_sym_2731,0.6918702393820437
d_sym_2732,-0.14551892657343768
d_sym_2733,-0.3613600436401829
d_sym_2737,0.22960441730075842
d_sym_2738,-0.6004795550278865
d_sym_2743,0.5684101756862134
d_sym_2745,0.05479542233522092
d_sym_2747,-0.0035923778409801222
d_sym_2753,-0.2755292908401399
d_sym_2759,-5.7641215580857255
d_sym_2762,-1.606878763088607
d_sym_2763,2.372355537135542
d_sym_2766,-0.5511518297780205
d_sym_2774,-0.737465669155746
d_sym_2778,5.332292635481243
d_sym_2779,-1.6107790656538636
d_sym_2785,-0.5821713454292041
d_sym_2786,-1.763852708574325
d_sym_2791,-1.3363758794844869
d_sym_2799,0.720750135382112
d_sym_2818,-4.864006189956196
d_sym_2826,-2.8680990923898224
d_sym_2830,-2.58791947915114
d_sym_2842,-0.6405065913138782
d_sym_2848,1.1390870690718158
d_sym_2856,-0.8339339766721309
d_sym_2868,-2.4648253055292186
d_sym_2877,0.6393391168007007
d_sym_2881,0.27688772522259186
d_sym_2882,-0.4261169091525306
d_sym_2890,-0.5324043879823775
d_sym_2899,-3.6244497574195917
d_sym_2900,0.4791268571794558
d_sym_2903,0.17833334395309056
d_sym_2911,-1.7637697598972841
d_sym_2921,-0.3191996859128877
d_sym_2922,-0.4456662864272449
d_sym_2930,2.1571728024377377
d_sym_2933,0.05892159922427351
d_sym_2939,2.8776550585342755
d_sym_2941,-0.17196909209422764
d_sym_2942,10.582111126618434
d_sym_2943,-0.4790842715686092
d_sym_2948,1.8718241367415196
d_sym_2953,-3.671453276750994
d_sym_2957,-0.33631233606209054
d_sym_2958,0.13543954791542406
